review,date,source,review_id,sentences,sentence_id,sentence,sent_len,sentiment_new,themes,themes_bow,variable,themes_relation_extraction,themes_keyword,theme_len,relation_word,emotion_keyword,theme_groups,emotion_groups
"tiny don't let pictures here fool you.  this is not a breakfast ""ham"" it is not to be served as Christmas dinner it is only the size of a baby's fist also don't get it expectiing to present it in a fashion under a tree for somebody.  I got this for my parents to cook as a christmas dinner.  It needs to be reifigerated imediately, was NOT packed in ice and most items are perishable with in one week I had planned on this stuff lasting a while for my folks for the things we did not use for christmas dinner bacon and sasage must be frozen IMEDIATELY strips must be removed from wrapper and separeated I will just use it for myself here As for a present, I guess that was a boo boo thinks to the lacking info here","Reviewed in the United States on December 6, 2018",Amazon,28,"[""tiny don't let pictures here fool you."", 'this is not a breakfast ""ham"" it is not to be served as Christmas dinner it is only the size of a baby\'s fist also don\'t get it expectiing to present it in a fashion under a tree for somebody.', 'I got this for my parents to cook as a christmas dinner.', 'It needs to be reifigerated imediately, was NOT packed in ice and most items are perishable with in one week I had planned on this stuff lasting a while for my folks for the things we did not use for christmas dinner bacon and sasage must be frozen IMEDIATELY strips must be removed from wrapper and separeated I will just use it for myself here As for a present, I guess that was a boo boo thinks to the lacking info here']",3,needs reifigerated imediately packed ice items perishable one week planned stuff lasting folks things use christmas dinner bacon sasage must frozen strips must removed wrapper separeated use present guess boo boo thinks lacking info,422,Positive,"['bacon', 'boo', 'dinner', 'folks', 'guess', 'ice', 'info', 'sasage', 'strips', 'stuff', 'things', 'use', 'week', 'wrapper']",bacon|boo|dinner|folks|guess|ice|info|sasage|strips|stuff|things|use|week|wrapper,1,boo,boo,3,,,,
"tiny don't let pictures here fool you.  this is not a breakfast ""ham"" it is not to be served as Christmas dinner it is only the size of a baby's fist also don't get it expectiing to present it in a fashion under a tree for somebody.  I got this for my parents to cook as a christmas dinner.  It needs to be reifigerated imediately, was NOT packed in ice and most items are perishable with in one week I had planned on this stuff lasting a while for my folks for the things we did not use for christmas dinner bacon and sasage must be frozen IMEDIATELY strips must be removed from wrapper and separeated I will just use it for myself here As for a present, I guess that was a boo boo thinks to the lacking info here","Reviewed in the United States on December 6, 2018",Amazon,28,"[""tiny don't let pictures here fool you."", 'this is not a breakfast ""ham"" it is not to be served as Christmas dinner it is only the size of a baby\'s fist also don\'t get it expectiing to present it in a fashion under a tree for somebody.', 'I got this for my parents to cook as a christmas dinner.', 'It needs to be reifigerated imediately, was NOT packed in ice and most items are perishable with in one week I had planned on this stuff lasting a while for my folks for the things we did not use for christmas dinner bacon and sasage must be frozen IMEDIATELY strips must be removed from wrapper and separeated I will just use it for myself here As for a present, I guess that was a boo boo thinks to the lacking info here']",3,needs reifigerated imediately packed ice items perishable one week planned stuff lasting folks things use christmas dinner bacon sasage must frozen strips must removed wrapper separeated use present guess boo boo thinks lacking info,422,Positive,"['bacon', 'boo', 'dinner', 'folks', 'guess', 'ice', 'info', 'sasage', 'strips', 'stuff', 'things', 'use', 'week', 'wrapper']",bacon|boo|dinner|folks|guess|ice|info|sasage|strips|stuff|things|use|week|wrapper,2,dinner,dinner,6,,,Occasion,
"tiny don't let pictures here fool you.  this is not a breakfast ""ham"" it is not to be served as Christmas dinner it is only the size of a baby's fist also don't get it expectiing to present it in a fashion under a tree for somebody.  I got this for my parents to cook as a christmas dinner.  It needs to be reifigerated imediately, was NOT packed in ice and most items are perishable with in one week I had planned on this stuff lasting a while for my folks for the things we did not use for christmas dinner bacon and sasage must be frozen IMEDIATELY strips must be removed from wrapper and separeated I will just use it for myself here As for a present, I guess that was a boo boo thinks to the lacking info here","Reviewed in the United States on December 6, 2018",Amazon,28,"[""tiny don't let pictures here fool you."", 'this is not a breakfast ""ham"" it is not to be served as Christmas dinner it is only the size of a baby\'s fist also don\'t get it expectiing to present it in a fashion under a tree for somebody.', 'I got this for my parents to cook as a christmas dinner.', 'It needs to be reifigerated imediately, was NOT packed in ice and most items are perishable with in one week I had planned on this stuff lasting a while for my folks for the things we did not use for christmas dinner bacon and sasage must be frozen IMEDIATELY strips must be removed from wrapper and separeated I will just use it for myself here As for a present, I guess that was a boo boo thinks to the lacking info here']",3,needs reifigerated imediately packed ice items perishable one week planned stuff lasting folks things use christmas dinner bacon sasage must frozen strips must removed wrapper separeated use present guess boo boo thinks lacking info,422,Positive,"['bacon', 'boo', 'dinner', 'folks', 'guess', 'ice', 'info', 'sasage', 'strips', 'stuff', 'things', 'use', 'week', 'wrapper']",bacon|boo|dinner|folks|guess|ice|info|sasage|strips|stuff|things|use|week|wrapper,3,folks,folk,4,,,,
"tiny don't let pictures here fool you.  this is not a breakfast ""ham"" it is not to be served as Christmas dinner it is only the size of a baby's fist also don't get it expectiing to present it in a fashion under a tree for somebody.  I got this for my parents to cook as a christmas dinner.  It needs to be reifigerated imediately, was NOT packed in ice and most items are perishable with in one week I had planned on this stuff lasting a while for my folks for the things we did not use for christmas dinner bacon and sasage must be frozen IMEDIATELY strips must be removed from wrapper and separeated I will just use it for myself here As for a present, I guess that was a boo boo thinks to the lacking info here","Reviewed in the United States on December 6, 2018",Amazon,28,"[""tiny don't let pictures here fool you."", 'this is not a breakfast ""ham"" it is not to be served as Christmas dinner it is only the size of a baby\'s fist also don\'t get it expectiing to present it in a fashion under a tree for somebody.', 'I got this for my parents to cook as a christmas dinner.', 'It needs to be reifigerated imediately, was NOT packed in ice and most items are perishable with in one week I had planned on this stuff lasting a while for my folks for the things we did not use for christmas dinner bacon and sasage must be frozen IMEDIATELY strips must be removed from wrapper and separeated I will just use it for myself here As for a present, I guess that was a boo boo thinks to the lacking info here']",3,needs reifigerated imediately packed ice items perishable one week planned stuff lasting folks things use christmas dinner bacon sasage must frozen strips must removed wrapper separeated use present guess boo boo thinks lacking info,422,Positive,"['bacon', 'boo', 'dinner', 'folks', 'guess', 'ice', 'info', 'sasage', 'strips', 'stuff', 'things', 'use', 'week', 'wrapper']",bacon|boo|dinner|folks|guess|ice|info|sasage|strips|stuff|things|use|week|wrapper,4,guess,guess,5,thinks,thinks,,
"tiny don't let pictures here fool you.  this is not a breakfast ""ham"" it is not to be served as Christmas dinner it is only the size of a baby's fist also don't get it expectiing to present it in a fashion under a tree for somebody.  I got this for my parents to cook as a christmas dinner.  It needs to be reifigerated imediately, was NOT packed in ice and most items are perishable with in one week I had planned on this stuff lasting a while for my folks for the things we did not use for christmas dinner bacon and sasage must be frozen IMEDIATELY strips must be removed from wrapper and separeated I will just use it for myself here As for a present, I guess that was a boo boo thinks to the lacking info here","Reviewed in the United States on December 6, 2018",Amazon,28,"[""tiny don't let pictures here fool you."", 'this is not a breakfast ""ham"" it is not to be served as Christmas dinner it is only the size of a baby\'s fist also don\'t get it expectiing to present it in a fashion under a tree for somebody.', 'I got this for my parents to cook as a christmas dinner.', 'It needs to be reifigerated imediately, was NOT packed in ice and most items are perishable with in one week I had planned on this stuff lasting a while for my folks for the things we did not use for christmas dinner bacon and sasage must be frozen IMEDIATELY strips must be removed from wrapper and separeated I will just use it for myself here As for a present, I guess that was a boo boo thinks to the lacking info here']",3,needs reifigerated imediately packed ice items perishable one week planned stuff lasting folks things use christmas dinner bacon sasage must frozen strips must removed wrapper separeated use present guess boo boo thinks lacking info,422,Positive,"['bacon', 'boo', 'dinner', 'folks', 'guess', 'ice', 'info', 'sasage', 'strips', 'stuff', 'things', 'use', 'week', 'wrapper']",bacon|boo|dinner|folks|guess|ice|info|sasage|strips|stuff|things|use|week|wrapper,5,ice,ice,3,,,Customization,
"tiny don't let pictures here fool you.  this is not a breakfast ""ham"" it is not to be served as Christmas dinner it is only the size of a baby's fist also don't get it expectiing to present it in a fashion under a tree for somebody.  I got this for my parents to cook as a christmas dinner.  It needs to be reifigerated imediately, was NOT packed in ice and most items are perishable with in one week I had planned on this stuff lasting a while for my folks for the things we did not use for christmas dinner bacon and sasage must be frozen IMEDIATELY strips must be removed from wrapper and separeated I will just use it for myself here As for a present, I guess that was a boo boo thinks to the lacking info here","Reviewed in the United States on December 6, 2018",Amazon,28,"[""tiny don't let pictures here fool you."", 'this is not a breakfast ""ham"" it is not to be served as Christmas dinner it is only the size of a baby\'s fist also don\'t get it expectiing to present it in a fashion under a tree for somebody.', 'I got this for my parents to cook as a christmas dinner.', 'It needs to be reifigerated imediately, was NOT packed in ice and most items are perishable with in one week I had planned on this stuff lasting a while for my folks for the things we did not use for christmas dinner bacon and sasage must be frozen IMEDIATELY strips must be removed from wrapper and separeated I will just use it for myself here As for a present, I guess that was a boo boo thinks to the lacking info here']",3,needs reifigerated imediately packed ice items perishable one week planned stuff lasting folks things use christmas dinner bacon sasage must frozen strips must removed wrapper separeated use present guess boo boo thinks lacking info,422,Positive,"['bacon', 'boo', 'dinner', 'folks', 'guess', 'ice', 'info', 'sasage', 'strips', 'stuff', 'things', 'use', 'week', 'wrapper']",bacon|boo|dinner|folks|guess|ice|info|sasage|strips|stuff|things|use|week|wrapper,6,info,info,4,thinks,thinks,,
"tiny don't let pictures here fool you.  this is not a breakfast ""ham"" it is not to be served as Christmas dinner it is only the size of a baby's fist also don't get it expectiing to present it in a fashion under a tree for somebody.  I got this for my parents to cook as a christmas dinner.  It needs to be reifigerated imediately, was NOT packed in ice and most items are perishable with in one week I had planned on this stuff lasting a while for my folks for the things we did not use for christmas dinner bacon and sasage must be frozen IMEDIATELY strips must be removed from wrapper and separeated I will just use it for myself here As for a present, I guess that was a boo boo thinks to the lacking info here","Reviewed in the United States on December 6, 2018",Amazon,28,"[""tiny don't let pictures here fool you."", 'this is not a breakfast ""ham"" it is not to be served as Christmas dinner it is only the size of a baby\'s fist also don\'t get it expectiing to present it in a fashion under a tree for somebody.', 'I got this for my parents to cook as a christmas dinner.', 'It needs to be reifigerated imediately, was NOT packed in ice and most items are perishable with in one week I had planned on this stuff lasting a while for my folks for the things we did not use for christmas dinner bacon and sasage must be frozen IMEDIATELY strips must be removed from wrapper and separeated I will just use it for myself here As for a present, I guess that was a boo boo thinks to the lacking info here']",3,needs reifigerated imediately packed ice items perishable one week planned stuff lasting folks things use christmas dinner bacon sasage must frozen strips must removed wrapper separeated use present guess boo boo thinks lacking info,422,Positive,"['bacon', 'boo', 'dinner', 'folks', 'guess', 'ice', 'info', 'sasage', 'strips', 'stuff', 'things', 'use', 'week', 'wrapper']",bacon|boo|dinner|folks|guess|ice|info|sasage|strips|stuff|things|use|week|wrapper,7,sasage,sasage,6,frozen,frozen,,
"tiny don't let pictures here fool you.  this is not a breakfast ""ham"" it is not to be served as Christmas dinner it is only the size of a baby's fist also don't get it expectiing to present it in a fashion under a tree for somebody.  I got this for my parents to cook as a christmas dinner.  It needs to be reifigerated imediately, was NOT packed in ice and most items are perishable with in one week I had planned on this stuff lasting a while for my folks for the things we did not use for christmas dinner bacon and sasage must be frozen IMEDIATELY strips must be removed from wrapper and separeated I will just use it for myself here As for a present, I guess that was a boo boo thinks to the lacking info here","Reviewed in the United States on December 6, 2018",Amazon,28,"[""tiny don't let pictures here fool you."", 'this is not a breakfast ""ham"" it is not to be served as Christmas dinner it is only the size of a baby\'s fist also don\'t get it expectiing to present it in a fashion under a tree for somebody.', 'I got this for my parents to cook as a christmas dinner.', 'It needs to be reifigerated imediately, was NOT packed in ice and most items are perishable with in one week I had planned on this stuff lasting a while for my folks for the things we did not use for christmas dinner bacon and sasage must be frozen IMEDIATELY strips must be removed from wrapper and separeated I will just use it for myself here As for a present, I guess that was a boo boo thinks to the lacking info here']",3,needs reifigerated imediately packed ice items perishable one week planned stuff lasting folks things use christmas dinner bacon sasage must frozen strips must removed wrapper separeated use present guess boo boo thinks lacking info,422,Positive,"['bacon', 'boo', 'dinner', 'folks', 'guess', 'ice', 'info', 'sasage', 'strips', 'stuff', 'things', 'use', 'week', 'wrapper']",bacon|boo|dinner|folks|guess|ice|info|sasage|strips|stuff|things|use|week|wrapper,8,strips,strip,5,removed,removed,,
"tiny don't let pictures here fool you.  this is not a breakfast ""ham"" it is not to be served as Christmas dinner it is only the size of a baby's fist also don't get it expectiing to present it in a fashion under a tree for somebody.  I got this for my parents to cook as a christmas dinner.  It needs to be reifigerated imediately, was NOT packed in ice and most items are perishable with in one week I had planned on this stuff lasting a while for my folks for the things we did not use for christmas dinner bacon and sasage must be frozen IMEDIATELY strips must be removed from wrapper and separeated I will just use it for myself here As for a present, I guess that was a boo boo thinks to the lacking info here","Reviewed in the United States on December 6, 2018",Amazon,28,"[""tiny don't let pictures here fool you."", 'this is not a breakfast ""ham"" it is not to be served as Christmas dinner it is only the size of a baby\'s fist also don\'t get it expectiing to present it in a fashion under a tree for somebody.', 'I got this for my parents to cook as a christmas dinner.', 'It needs to be reifigerated imediately, was NOT packed in ice and most items are perishable with in one week I had planned on this stuff lasting a while for my folks for the things we did not use for christmas dinner bacon and sasage must be frozen IMEDIATELY strips must be removed from wrapper and separeated I will just use it for myself here As for a present, I guess that was a boo boo thinks to the lacking info here']",3,needs reifigerated imediately packed ice items perishable one week planned stuff lasting folks things use christmas dinner bacon sasage must frozen strips must removed wrapper separeated use present guess boo boo thinks lacking info,422,Positive,"['bacon', 'boo', 'dinner', 'folks', 'guess', 'ice', 'info', 'sasage', 'strips', 'stuff', 'things', 'use', 'week', 'wrapper']",bacon|boo|dinner|folks|guess|ice|info|sasage|strips|stuff|things|use|week|wrapper,9,stuff,stuff,5,planned,planned,Customization,
"tiny don't let pictures here fool you.  this is not a breakfast ""ham"" it is not to be served as Christmas dinner it is only the size of a baby's fist also don't get it expectiing to present it in a fashion under a tree for somebody.  I got this for my parents to cook as a christmas dinner.  It needs to be reifigerated imediately, was NOT packed in ice and most items are perishable with in one week I had planned on this stuff lasting a while for my folks for the things we did not use for christmas dinner bacon and sasage must be frozen IMEDIATELY strips must be removed from wrapper and separeated I will just use it for myself here As for a present, I guess that was a boo boo thinks to the lacking info here","Reviewed in the United States on December 6, 2018",Amazon,28,"[""tiny don't let pictures here fool you."", 'this is not a breakfast ""ham"" it is not to be served as Christmas dinner it is only the size of a baby\'s fist also don\'t get it expectiing to present it in a fashion under a tree for somebody.', 'I got this for my parents to cook as a christmas dinner.', 'It needs to be reifigerated imediately, was NOT packed in ice and most items are perishable with in one week I had planned on this stuff lasting a while for my folks for the things we did not use for christmas dinner bacon and sasage must be frozen IMEDIATELY strips must be removed from wrapper and separeated I will just use it for myself here As for a present, I guess that was a boo boo thinks to the lacking info here']",3,needs reifigerated imediately packed ice items perishable one week planned stuff lasting folks things use christmas dinner bacon sasage must frozen strips must removed wrapper separeated use present guess boo boo thinks lacking info,422,Positive,"['bacon', 'boo', 'dinner', 'folks', 'guess', 'ice', 'info', 'sasage', 'strips', 'stuff', 'things', 'use', 'week', 'wrapper']",bacon|boo|dinner|folks|guess|ice|info|sasage|strips|stuff|things|use|week|wrapper,10,things,thing,5,use,use,,hopeful
"tiny don't let pictures here fool you.  this is not a breakfast ""ham"" it is not to be served as Christmas dinner it is only the size of a baby's fist also don't get it expectiing to present it in a fashion under a tree for somebody.  I got this for my parents to cook as a christmas dinner.  It needs to be reifigerated imediately, was NOT packed in ice and most items are perishable with in one week I had planned on this stuff lasting a while for my folks for the things we did not use for christmas dinner bacon and sasage must be frozen IMEDIATELY strips must be removed from wrapper and separeated I will just use it for myself here As for a present, I guess that was a boo boo thinks to the lacking info here","Reviewed in the United States on December 6, 2018",Amazon,28,"[""tiny don't let pictures here fool you."", 'this is not a breakfast ""ham"" it is not to be served as Christmas dinner it is only the size of a baby\'s fist also don\'t get it expectiing to present it in a fashion under a tree for somebody.', 'I got this for my parents to cook as a christmas dinner.', 'It needs to be reifigerated imediately, was NOT packed in ice and most items are perishable with in one week I had planned on this stuff lasting a while for my folks for the things we did not use for christmas dinner bacon and sasage must be frozen IMEDIATELY strips must be removed from wrapper and separeated I will just use it for myself here As for a present, I guess that was a boo boo thinks to the lacking info here']",3,needs reifigerated imediately packed ice items perishable one week planned stuff lasting folks things use christmas dinner bacon sasage must frozen strips must removed wrapper separeated use present guess boo boo thinks lacking info,422,Positive,"['bacon', 'boo', 'dinner', 'folks', 'guess', 'ice', 'info', 'sasage', 'strips', 'stuff', 'things', 'use', 'week', 'wrapper']",bacon|boo|dinner|folks|guess|ice|info|sasage|strips|stuff|things|use|week|wrapper,11,use,use,3,,,,
"tiny don't let pictures here fool you.  this is not a breakfast ""ham"" it is not to be served as Christmas dinner it is only the size of a baby's fist also don't get it expectiing to present it in a fashion under a tree for somebody.  I got this for my parents to cook as a christmas dinner.  It needs to be reifigerated imediately, was NOT packed in ice and most items are perishable with in one week I had planned on this stuff lasting a while for my folks for the things we did not use for christmas dinner bacon and sasage must be frozen IMEDIATELY strips must be removed from wrapper and separeated I will just use it for myself here As for a present, I guess that was a boo boo thinks to the lacking info here","Reviewed in the United States on December 6, 2018",Amazon,28,"[""tiny don't let pictures here fool you."", 'this is not a breakfast ""ham"" it is not to be served as Christmas dinner it is only the size of a baby\'s fist also don\'t get it expectiing to present it in a fashion under a tree for somebody.', 'I got this for my parents to cook as a christmas dinner.', 'It needs to be reifigerated imediately, was NOT packed in ice and most items are perishable with in one week I had planned on this stuff lasting a while for my folks for the things we did not use for christmas dinner bacon and sasage must be frozen IMEDIATELY strips must be removed from wrapper and separeated I will just use it for myself here As for a present, I guess that was a boo boo thinks to the lacking info here']",3,needs reifigerated imediately packed ice items perishable one week planned stuff lasting folks things use christmas dinner bacon sasage must frozen strips must removed wrapper separeated use present guess boo boo thinks lacking info,422,Positive,"['bacon', 'boo', 'dinner', 'folks', 'guess', 'ice', 'info', 'sasage', 'strips', 'stuff', 'things', 'use', 'week', 'wrapper']",bacon|boo|dinner|folks|guess|ice|info|sasage|strips|stuff|things|use|week|wrapper,12,week,week,4,,,Setting,
"tiny don't let pictures here fool you.  this is not a breakfast ""ham"" it is not to be served as Christmas dinner it is only the size of a baby's fist also don't get it expectiing to present it in a fashion under a tree for somebody.  I got this for my parents to cook as a christmas dinner.  It needs to be reifigerated imediately, was NOT packed in ice and most items are perishable with in one week I had planned on this stuff lasting a while for my folks for the things we did not use for christmas dinner bacon and sasage must be frozen IMEDIATELY strips must be removed from wrapper and separeated I will just use it for myself here As for a present, I guess that was a boo boo thinks to the lacking info here","Reviewed in the United States on December 6, 2018",Amazon,28,"[""tiny don't let pictures here fool you."", 'this is not a breakfast ""ham"" it is not to be served as Christmas dinner it is only the size of a baby\'s fist also don\'t get it expectiing to present it in a fashion under a tree for somebody.', 'I got this for my parents to cook as a christmas dinner.', 'It needs to be reifigerated imediately, was NOT packed in ice and most items are perishable with in one week I had planned on this stuff lasting a while for my folks for the things we did not use for christmas dinner bacon and sasage must be frozen IMEDIATELY strips must be removed from wrapper and separeated I will just use it for myself here As for a present, I guess that was a boo boo thinks to the lacking info here']",3,needs reifigerated imediately packed ice items perishable one week planned stuff lasting folks things use christmas dinner bacon sasage must frozen strips must removed wrapper separeated use present guess boo boo thinks lacking info,422,Positive,"['bacon', 'boo', 'dinner', 'folks', 'guess', 'ice', 'info', 'sasage', 'strips', 'stuff', 'things', 'use', 'week', 'wrapper']",bacon|boo|dinner|folks|guess|ice|info|sasage|strips|stuff|things|use|week|wrapper,13,wrapper,wrapper,7,,,,
